0,-0,0.468,0.3941388,0.3291372,0.3372624,-0.04186,0.065182,9.81617,29.2,-2.8,-16.7
0,-0,0.486,0.3507156,0.3015648,0.3714948,0.025714,0.05083,9.827532,26.9,-2.7,-15.7
0,-0,0.504,0.3599064,0.319014,0.3541788,0.004784,0.078936,9.78627,27.5,-2.6,-16.1
0,-0,0.522,0.3633696,0.3605724,0.3805524,-0.022724,0.093886,9.787466,27.3,-2.8,-16.2
0,-0,0.54,0.4053276,0.374292,0.3268728,0.011362,0.087308,9.795838,27.5,-2.9,-15.4
0,-0,0.558,0.3870792,0.3680316,0.3804192,0.02093,0.10166,9.781486,27.7,-2,-16.1
0,-0,0.576,0.3431232,0.3311352,0.3627036,0.060398,0.099866,9.884342,28.1,-1.9,-15.8
0,-0,0.594,0.3694968,0.3200796,0.3335328,-0.002392,0.120198,9.819758,28.2,-3.5,-15.5
0,-0,0.612,0.3453876,0.3460536,0.3112884,-0.008372,0.087308,9.791054,27.2,-2.4,-15.8
0,-0,0.63,0.3244752,0.3713616,0.3505824,-0.013754,0.10465,9.820954,27.6,-2.7,-17
0,-0,0.648,0.3575088,0.3148848,0.3444552,-0.053222,0.117806,9.843678,27.3,-3.3,-15.5
0,-0,0.666,0.356976,0.2967696,0.3420576,0.014352,0.103454,9.82813,27.2,-2.7,-16.4
0,-0,0.684,0.3957372,0.3477852,0.3440556,-0.05681,0.124982,9.834708,28.1,-3,-16.2
0,-0,0.702,0.4198464,0.3480516,0.3091572,-0.007774,0.071162,9.822748,28.1,-2.6,-15.7
0,-0,0.72,0.3933396,0.337662,0.3072924,-0.007774,0.135746,9.767732,27.5,-2.5,-16.7
0,-0,0.738,0.3677652,0.3533796,0.3259404,0.023322,0.139334,9.788064,27.6,-2.4,-16.7
0,-0,0.756,0.3753576,0.357642,0.4030632,-0.076544,0.129168,9.838296,27.2,-1.8,-15.8
0,-0,0.774,0.4097232,0.36297,0.3637692,0.025714,0.12259,9.803612,27.8,-3.2,-15.9
0,-0,0.792,0.4138524,0.3666996,0.3928068,-0.014352,0.123786,9.81617,27.1,-2.5,-16.7
0,-0,0.81,0.3997332,0.3171492,0.3448548,-0.03588,0.091494,9.824542,26.8,-1.7,-15.3
0,-0,0.828,0.3805524,0.3318012,0.3664332,-0,0.172224,9.780888,28,-1.8,-15.8
0,-0,0.846,0.354312,0.330336,0.391608,0.006578,0.162656,9.814376,27.7,-2.7,-15.5
0,-0,0.864,0.3640356,0.3505824,0.3972024,-0.01196,0.117806,9.797034,27.6,-3,-15.8
0,-0,0.882,0.3704292,0.3573756,0.374958,-0.040664,0.110032,9.767732,27.9,-2,-15.8
0,-0,0.9,0.388944,0.31635,0.3038292,0.033488,0.14352,9.819758,27.5,-2.7,-16
0,-0,0.918,0.4058604,0.3392604,0.323676,0.005382,0.175812,9.785074,27.1,-2.8,-16.6
0,-0,0.936,0.4018644,0.315018,0.3571092,-0.019734,0.183586,9.794642,28.1,-2.8,-15.5
0,-0,0.954,0.364302,0.3171492,0.2991672,0.033488,0.178204,9.77132,26.6,-3,-14.8
0,-0,0.972,0.3294036,0.3404592,0.3107556,0.010166,0.187772,9.791652,27.6,-2.7,-16.1
0,-0,0.99,0.362304,0.3664332,0.367632,-0.035282,0.21827,9.820954,28.5,-3.2,-15.5
0,-0,1.008,0.367632,0.3770892,0.3531132,0.017342,0.12558,9.85205,27,-3.2,-16.8
0,-0,1.026,0.3760236,0.3588408,0.38961,-0.049634,0.188968,9.7773,27.6,-3,-16.1
0,-0,1.044,0.30969,0.31635,0.364302,-0.029302,0.177008,9.817964,27.3,-2.4,-15.6
0,-0,1.062,0.3704292,0.3424572,0.3918744,0.004186,0.160862,9.822748,28.3,-2.9,-16.1
0,-0,1.08,0.3772224,0.3793536,0.373626,0.011362,0.204516,9.8371,27.5,-2.7,-16.1
0,-0,1.098,0.3801528,0.3091572,0.3726936,0.001794,0.187772,9.84308,27.8,-2.5,-16.6
0,-0,1.116,0.370296,0.3373956,0.3244752,-0.05382,0.22425,9.7773,27.4,-3.3,-16.9
0,-0,1.134,0.3901428,0.271728,0.294372,0.022724,0.165646,9.809592,27.5,-2.9,-15.6
0,-0,1.152,0.3912084,0.2981016,0.3268728,0.034684,0.174018,9.841884,28.4,-2.5,-16.4
0,-0,1.17,0.364968,0.3355308,0.3306024,0.032292,0.21229,9.823346,27.9,-2.5,-17.2
0,-0,1.188,0.3684312,0.2965032,0.2858472,-0.015548,0.178802,9.846668,28.3,-3.2,-16.2
0,-0,1.206,0.3572424,0.3460536,0.3091572,-0.010764,0.209898,9.841286,27.5,-2.8,-15.9
0,-0,1.224,0.340992,0.3433896,0.311688,-0.028106,0.198536,9.87298,27.6,-2.6,-15
0,-0,1.242,0.4018644,0.3793536,0.3032964,0.007176,0.242788,9.734842,27.9,-2,-15.8
0,-0,1.26,0.3353976,0.3825504,0.2859804,0.007176,0.227838,9.79823,27.8,-2.5,-16.7
0,-0,1.278,0.3312684,0.3480516,0.3159504,-0.021528,0.207506,9.79823,27.2,-2.5,-16.3
0,-0,1.296,0.4198464,0.3539124,0.3487176,0.025714,0.203918,9.767732,27.2,-2.7,-17.5
0,-0,1.314,0.4117212,0.355644,0.3268728,0.023322,0.213486,9.792848,27.5,-3.9,-16.1
0,-0,1.332,0.411588,0.2997,0.3720276,0.01794,0.294216,9.846668,27.7,-3.1,-15.4
0,-0,1.35,0.4387608,0.3387276,0.3428568,-0.02093,0.229632,9.808994,27.7,-1.8,-15.2
0,-0,1.368,0.3405924,0.3665664,0.2825172,-0.037076,0.228436,9.83411,27.7,-2.9,-16.5
0,-0,1.386,0.4286376,0.3700296,0.3191472,0.01794,0.232024,9.852648,28.3,-2.1,-16.3
0,-0,1.404,0.428904,0.3627036,0.3660336,0.040066,0.282256,9.798828,28.3,-2,-15.3
0,-0,1.422,0.3760236,0.3547116,0.2801196,-0.03588,0.195546,9.795838,28.1,-2.5,-15.5
0,-0,1.44,0.3653676,0.2749248,0.3659004,-0.060996,0.277472,9.770124,27.5,-2.5,-15.8
0,-0,1.458,0.387612,0.3599064,0.3624372,0.040066,0.229632,9.799426,27.9,-1.8,-15.4
0,-0,1.476,0.34965,0.3235428,0.323676,-0.001794,0.24518,9.786868,26.8,-2.6,-15.7
0,-0,1.494,0.3477852,0.305028,0.346986,0.03289,0.274482,9.800622,27.8,-2.6,-15.8
0,-0,1.512,0.3447216,0.3577752,0.33966,0.027508,0.232622,9.800622,27.1,-3,-15.1
0,-0,1.53,0.3588408,0.3275388,0.3788208,-0.033488,0.273884,9.78627,27,-3,-17
0,-0,1.548,0.3531132,0.3120876,0.3996,-0.01196,0.26312,9.774908,27.3,-3.2,-17.3
0,-0,1.566,0.3840156,0.3475188,0.3917412,-0.023322,0.229034,9.795838,28.3,-3,-15.6
0,-0,1.584,0.3908088,0.3413916,0.36963,0.004784,0.276276,9.806602,28.2,-2.1,-15.9
0,-0,1.602,0.4247748,0.3222108,0.3108888,0.032292,0.290628,9.781486,27.7,-3.1,-16.2
0,-0,1.62,0.3628368,0.3878784,0.3035628,0.001794,0.294814,9.815572,28.4,-2.3,-15.8
0,-0,1.638,0.4059936,0.3680316,0.3191472,-0.058006,0.264914,9.801818,27.8,-3.2,-17
0,-0,1.656,0.4178484,0.327006,0.2825172,0.034086,0.282854,9.798828,27.3,-3.2,-15.6
0,-0,1.674,0.4214448,0.2878452,0.2866464,0,0.303784,9.83112,27.6,-2.9,-16.2
0,-0,1.692,0.4071924,0.3224772,0.3182148,-0.012558,0.304382,9.869392,27.5,-2.3,-15.2
0,-0,1.71,0.3806856,0.381618,0.2946384,-0.058006,0.281658,9.829326,27.5,-3.4,-15.7
0,-0,1.728,0.350982,0.3841488,0.2918412,0.010166,0.260728,9.823346,28.1,-3.9,-15.8
0,-0,1.746,0.3978684,0.327672,0.3308688,0.006578,0.306176,9.805406,27.6,-3.1,-16.6
0,-0,1.764,0.3872124,0.336996,0.3439224,0.009568,0.31096,9.808994,26.8,-3,-16.3
0,-0,1.782,0.3954708,0.3635028,0.3499164,-0.0299,0.34684,9.821552,28.4,-3.5,-17
0,-0,1.8,0.4119876,0.4047948,0.4343652,-0.020332,0.264914,9.789858,27.8,-3.1,-16.7
0,-0,1.818,0.3888108,0.3693636,0.4091904,-0.025116,0.301392,9.763546,28.2,-3.2,-15.6
0,-0,1.836,0.3861468,0.3339324,0.3553776,0.049634,0.326508,9.816768,27.7,-2.6,-16.7
0,-0,1.854,0.3568428,0.3621708,0.3571092,-0.022724,0.314548,9.785672,27.7,-2.8,-15.5
0,-0,1.872,0.4034628,0.3291372,0.3890772,-0.005382,0.37674,9.815572,28.3,-2.5,-15.1
0,-0,1.89,0.358974,0.3564432,0.4298364,-0.024518,0.313352,9.781486,26.9,-3.3,-15.4
0,-0,1.908,0.4105224,0.3231432,0.4119876,0.025116,0.261326,9.769526,27.2,-2.9,-16.9
0,-0,1.926,0.4130532,0.323676,0.360972,-0.000598,0.34983,9.76534,27.8,-3.5,-15
0,-0,1.944,0.4507488,0.27972,0.3737592,0.001794,0.294216,9.811984,26.9,-3.1,-16.4
0,-0,1.962,0.4290372,0.2738592,0.3805524,0.026312,0.372554,9.858628,27.7,-3,-17
0,-0,1.98,0.4359636,0.3195468,0.38628,0.018538,0.350428,9.809592,27.8,-3.2,-16.5
0,-0,1.998,0.410256,0.3659004,0.363636,0.021528,0.332488,9.817366,27.5,-2.6,-15.8
0,-0,2.016,0.3877452,0.3974688,0.3401928,-0.059202,0.318136,9.807798,27.4,-2.6,-15.7
0,-0,2.034,0.3700296,0.331668,0.353646,0.00598,0.399464,9.81019,27.1,-2.8,-15.6
0,-0,2.052,0.3952044,0.323676,0.3274056,0.02691,0.359996,9.869392,27.3,-2.7,-16.1
0,-0,2.07,0.3714948,0.3412584,0.3587076,0.009568,0.34086,9.782084,27.8,-2.8,-15.8
0,-0,2.088,0.3713616,0.3385944,0.3499164,0.025116,0.33787,9.798828,27.7,-3,-16.1
0,-0,2.106,0.3632364,0.3501828,0.386946,0.058604,0.355212,9.784476,27.1,-2.7,-15.7
0,-0,2.124,0.3694968,0.3645684,0.3997332,0.034684,0.398268,9.823346,27.7,-2.9,-16.1
0,-0,2.142,0.3126204,0.3387276,0.375624,-0.031096,0.419796,9.81019,27.4,-2.5,-16.3
0,-0,2.16,0.3392604,0.3397932,0.4037292,-0.022724,0.37076,9.794044,27,-2.5,-16
0,-0,2.178,0.310356,0.327672,0.4031964,-0.003588,0.384514,9.823346,27,-3.3,-15.7
0,-0,2.196,0.3585744,0.3087576,0.377622,-0.01794,0.385112,9.774908,27.1,-3.4,-14.9
0,-0,2.214,0.3957372,0.365634,0.3479184,-0.002392,0.333086,9.806004,27.8,-3.1,-15.8
0,-0,2.232,0.360306,0.3140856,0.384282,0.034086,0.38571,9.808396,26.9,-3.2,-16.8
0,-0,2.25,0.3934728,0.3294036,0.3685644,-0.01495,0.371358,9.84607,27.1,-3.5,-15.9
0,-0,2.268,0.4023972,0.3064932,0.3477852,-0.007774,0.376142,9.817366,27.5,-3.5,-15.7
0,-0,2.286,0.3906756,0.35298,0.3557772,-0.006578,0.386906,9.803014,26.6,-2.2,-15.5
0,-0,2.304,0.440226,0.3171492,0.3766896,0.018538,0.31395,9.764742,27.3,-2.5,-16.4
0,-0,2.322,0.4261068,0.2858472,0.3584412,0.028704,0.377338,9.761154,28.4,-2.8,-16.5
0,-0,2.34,0.4093236,0.2739924,0.3220776,-0.004186,0.42159,9.817964,27.6,-3.5,-15.5
0,-0,2.358,0.4110552,0.320346,0.325008,-0.00897,0.407238,9.782084,27.8,-2.9,-16.7
0,-0,2.376,0.415584,0.4005324,0.307692,0.025714,0.392288,9.794642,28.2,-3.5,-16.1
0,-0,2.394,0.4611384,0.363636,0.3312684,0.020332,0.400062,9.7773,26.3,-3.1,-15.8
0,-0,2.412,0.3725604,0.3764232,0.3051612,0.013754,0.38272,9.806602,27.1,-2.6,-15.4
0,-0,2.43,0.4005324,0.413586,0.340326,0.090298,0.396474,9.8072,26.7,-3.5,-15.7
0,-0,2.448,0.3804192,0.4243752,0.3208788,0.000598,0.403052,9.849658,28.3,-2.9,-16.8
0,-0,2.466,0.3664332,0.4418244,0.3035628,0.009568,0.416806,9.851452,27.2,-2.8,-16.7
0,-0,2.484,0.3307356,0.3724272,0.3242088,-0.002392,0.441324,9.829924,27.5,-3,-15.6
0,-0,2.502,0.3167496,0.3873456,0.3706956,0.017342,0.42757,9.830522,27.4,-3.6,-16.4
0,-0,2.52,0.3479184,0.3593736,0.3272724,-0.014352,0.429364,9.76833,27.3,-3,-15.7
0,-0,2.538,0.3725604,0.323676,0.3492504,0.028106,0.411424,9.835904,27.5,-2.9,-15.5
0,-0,2.556,0.3865464,0.3087576,0.344988,0.05083,0.464646,9.77431,27.9,-2.8,-15.5
0,-0,2.574,0.3717612,0.3468528,0.3164832,0.002392,0.447304,9.755772,27.5,-3.5,-15.1
0,-0,2.592,0.3730932,0.4006656,0.3327336,-0.001794,0.459264,9.88793,27.5,-3.4,-16.8
0,-0,2.61,0.3973356,0.4025304,0.3308688,-0.015548,0.452686,9.808396,27,-3.3,-14.9
0,-0,2.628,0.4179816,0.37296,0.3499164,-0.013156,0.47242,9.781486,27.9,-2.5,-16.6
0,-0,2.646,0.4310352,0.3872124,0.3674988,-0.047242,0.494546,9.800024,28.7,-3.3,-16
0,-0,2.664,0.3477852,0.3672324,0.350316,-0.001196,0.443716,9.80122,27.3,-2.3,-15.8
0,-0,2.682,0.3384612,0.3034296,0.3355308,-0.024518,0.474214,9.742018,27.8,-2.8,-15
0,-0,2.7,0.3587076,0.3206124,0.3251412,0.034684,0.480792,9.779094,28.5,-3.4,-15.7
0,-0,2.718,0.3984012,0.29304,0.3127536,0.004186,0.465244,9.813778,28.2,-3.4,-16
0,-0,2.736,0.3681648,0.3501828,0.3472524,0.001794,0.521456,9.800024,27.8,-2.9,-17
0,-0,2.754,0.3674988,0.344322,0.376956,0.03887,0.444314,9.752782,28.2,-2.5,-16.3
0,-0,2.772,0.358308,0.3067596,0.3880116,-0.049036,0.461058,9.785074,26.8,-3.8,-15.1
0,-0,2.79,0.367632,0.3291372,0.3752244,0.00897,0.479596,9.794044,27.6,-2.8,-15.8
0,-0,2.808,0.3561768,0.30969,0.2986344,-0.029302,0.48139,9.800622,28.3,-3.7,-16.9
0,-0,2.826,0.4006656,0.323676,0.294372,-0.01794,0.477204,9.751586,27.2,-3.2,-15.6
0,-0,2.844,0.3415248,0.3841488,0.3373956,0.007176,0.473616,9.804808,27,-2.9,-15.5
0,-0,2.862,0.425574,0.4107888,0.3067596,0.024518,0.512486,9.84009,27.2,-3.6,-15.6
0,-0,2.88,0.3666996,0.3565764,0.3238092,-0.023322,0.490958,9.75338,27.2,-4.2,-17.3
0,-0,2.898,0.4047948,0.3500496,0.378288,0.015548,0.473616,9.809592,27.7,-2.9,-16
0,-0,2.916,0.4123872,0.3512484,0.4163832,0.040664,0.546572,9.834708,27.4,-4.1,-15.7
0,-0,2.934,0.4043952,0.3515148,0.3926736,-0.02392,0.527436,9.807798,27.7,-2.9,-16.6
0,-0,2.952,0.3912084,0.3371292,0.4214448,-0.027508,0.546572,9.81318,27.4,-3.5,-16.4
0,-0,2.97,0.3745584,0.3632364,0.3948048,-0.000598,0.507702,9.783878,27.8,-3.3,-16.5
0,-0,2.988,0.4018644,0.3231432,0.3928068,0.017342,0.564512,9.791652,27.3,-3.6,-17.2
0,-0,3.006,0.38961,0.4073256,0.4011984,0,0.539994,9.764742,27.7,-2.8,-16
0,-0,3.024,0.4066596,0.3674988,0.3511152,-0.022724,0.467636,9.792848,27.8,-3.9,-15.1
0,-0,3.042,0.4165164,0.3681648,0.3555108,0.00299,0.485576,9.780888,27,-3.3,-16.2
0,-0,3.06,0.3993336,0.351648,0.3772224,0.00598,0.539994,9.777898,27.9,-2.1,-16.2
0,-0,3.078,0.42291,0.3102228,0.386946,-0.012558,0.52325,9.835904,27.7,-3.5,-15.5
0,-0,3.096,0.4046616,0.365634,0.2995668,-0.031096,0.525642,9.79225,28.1,-3.5,-14.9
0,-0,3.114,0.4114548,0.3557772,0.2941056,0.01196,0.562718,9.81318,28,-2.6,-15.2
0,-0,3.132,0.3966696,0.3621708,0.360306,0.000598,0.58305,9.806004,28.3,-2.6,-16.8
0,-0,3.15,0.4114548,0.3595068,0.3826836,-0.010166,0.55016,9.767134,27.8,-3.8,-17.2
0,-0,3.168,0.397602,0.3798864,0.3705624,-0.017342,0.545376,9.742616,28.1,-3.3,-15.4
0,-0,3.186,0.4001328,0.4073256,0.3773556,-0.013754,0.607568,9.755174,27.3,-3.1,-15.9
0,-0,3.204,0.3845484,0.3999996,0.4001328,-0.02392,0.547768,9.802416,28.1,-3.5,-16.6
0,-0,3.222,0.4119876,0.3853476,0.3468528,-0.028704,0.538798,9.78627,28.2,-3.6,-15.2
0,-0,3.24,0.3846816,0.4118544,0.3545784,0.035282,0.5382,9.815572,27.3,-4,-15.7
0,-0,3.258,0.3920076,0.4126536,0.2911752,-0.006578,0.537004,9.783878,27.4,-3.2,-16.8
0,-0,3.276,0.3607056,0.34632,0.3311352,-0.04784,0.562718,9.757566,28.3,-2.9,-15.2
0,-0,3.294,0.4094568,0.333666,0.338328,-0.013754,0.539994,9.796436,27.7,-3.2,-15.4
0,-0,3.312,0.4130532,0.2986344,0.3937392,0.029302,0.515476,9.823944,26.6,-3.2,-16.1
0,-0,3.33,0.3890772,0.3367296,0.3427236,-0.01495,0.534014,9.800622,28.6,-2.5,-14.7
0,-0,3.348,0.3628368,0.400932,0.3657672,0.049036,0.584844,9.788064,27.3,-3.6,-16.9
0,-0,3.366,0.3573756,0.4261068,0.3968028,-0.021528,0.606372,9.781486,28.3,-3.8,-16
0,-0,3.384,0.3778884,0.4039956,0.3459204,-0.02093,0.612352,9.82813,27.4,-3.4,-15.8
0,-0,3.402,0.380286,0.3481848,0.3595068,-0.028704,0.646438,9.817964,27.8,-4,-15.8
0,-0,3.42,0.3998664,0.3267396,0.3537792,0.032292,0.554944,9.780888,28.3,-3.6,-17
0,-0,3.438,0.3772224,0.3465864,0.3564432,-0.016146,0.626106,9.755174,27.5,-2.7,-17.2
0,-0,3.456,0.368964,0.3419244,0.334998,0.011362,0.593814,9.767134,26.6,-3.7,-16.7
0,-0,3.474,0.372294,0.3714948,0.3288708,-0.045448,0.581256,9.80122,27.5,-4.3,-15.8
0,-0,3.492,0.3561768,0.3974688,0.298368,-0.016146,0.585442,9.761752,27.6,-3.9,-15.8
0,-0,3.51,0.3908088,0.3788208,0.3012984,0.018538,0.625508,9.780888,27.7,-4,-15.4
0,-0,3.528,0.3926736,0.3584412,0.302364,-0.035282,0.62192,9.788064,27.7,-3.3,-14.9
0,-0,3.546,0.3844152,0.3798864,0.3320676,0.001196,0.556738,9.773114,27.7,-3.4,-16.7
0,-0,3.564,0.3573756,0.3850812,0.3888108,0.01495,0.638066,9.773712,27.5,-3.4,-15.9
0,-0,3.582,0.3777552,0.3024972,0.3565764,0.049036,0.635674,9.784476,27.3,-3.1,-15.2
0,-0,3.6,0.3541788,0.3139524,0.38295,0.01794,0.609362,9.775506,26.9,-2.8,-16.1
0,-0,3.618,0.33966,0.29304,0.3752244,0.026312,0.59202,9.75338,28.2,-3.8,-16.4
0,-0,3.636,0.3627036,0.2919744,0.4101228,-0.009568,0.60099,9.810788,27.2,-3,-16.5
0,-0,3.654,0.3608388,0.3031632,0.3725604,-0.016146,0.590824,9.764742,27,-3.2,-15.5
0,-0,3.672,0.37962,0.3341988,0.3627036,0.001794,0.626704,9.818562,27.9,-3.7,-15.1
0,-0,3.69,0.3752244,0.37629,0.3435228,-0.024518,0.620724,9.78029,27.4,-3.1,-16.9
0,-0,3.708,0.43956,0.38961,0.3140856,0.031096,0.625508,9.780888,28,-2.8,-15.8
0,-0,3.726,0.3898764,0.3996,0.402264,0.021528,0.643448,9.82514,28.1,-2.7,-15.7
0,-0,3.744,0.4420908,0.3513816,0.329004,0.02691,0.632086,9.796436,26.7,-3.9,-15.5
0,-0,3.762,0.4145184,0.3721608,0.3377952,0.034684,0.596804,9.777898,27.9,-4.1,-16.3
0,-0,3.78,0.3804192,0.3984012,0.3298032,-0.00299,0.630292,9.765938,28.2,-3.7,-14.2
0,-0,3.798,0.3808188,0.36297,0.334998,-0.016146,0.635076,9.77431,27.9,-3.7,-15.8
0,-0,3.816,0.4058604,0.3690972,0.3111552,0.014352,0.605176,9.799426,27.9,-3.8,-15.8
0,-0,3.834,0.3766896,0.3974688,0.358974,0.031694,0.680524,9.811386,27.8,-3.8,-16.7
0,-0,3.852,0.386946,0.3513816,0.3505824,0.02392,0.599196,9.78926,27.8,-3.7,-15.9
0,-0,3.87,0.3357972,0.3641688,0.3445884,0.026312,0.673946,9.773712,28.1,-2.6,-15.2
0,-0,3.888,0.2826504,0.331002,0.3905424,0.04186,0.657202,9.796436,27.6,-3.3,-15.7
0,-0,3.906,0.3399264,0.3318012,0.3806856,0.008372,0.658398,9.806004,28.2,-3.9,-16.6
0,-0,3.924,0.3188808,0.3135528,0.4218444,0.033488,0.689494,9.775506,27.1,-3.1,-15.9
0,-0,3.942,0.3832164,0.3172824,0.4293036,-0.000598,0.666172,9.826934,28.1,-3.2,-15
0,-0,3.96,0.382284,0.3271392,0.3632364,0.022126,0.670956,9.776702,27.5,-3.3,-17.2
0,-0,3.978,0.4185144,0.3134196,0.3593736,-0.03887,0.656604,9.811386,28.2,-3.5,-16
0,-0,3.996,0.4141188,0.317682,0.3830832,0.042458,0.71461,9.81318,27,-3.7,-15.8
0,-0,4.014,0.4273056,0.334998,0.3559104,-0.049036,0.714012,9.787466,27.4,-3.7,-16.3
0,-0,4.032,0.3937392,0.392274,0.3455208,0.00598,0.70863,9.78328,27.1,-3.9,-15.3
0,-0,4.05,0.4406256,0.31968,0.3347316,-0.009568,0.707434,9.809592,27.6,-3.9,-15.9
0,-0,4.068,0.4336992,0.3208788,0.361638,-0.032292,0.715806,9.73544,27.8,-4.5,-14.9
0,-0,4.086,0.4101228,0.3539124,0.3793536,0.009568,0.718198,9.78627,26.9,-3.3,-15.8
0,-0,4.104,0.428238,0.3617712,0.351648,0.00897,0.712816,9.786868,27,-3.9,-15.1
0,-0,4.122,0.3726936,0.3790872,0.333,0.03887,0.722384,9.794642,28.4,-3.5,-16.5
0,-0,4.14,0.4736592,0.370296,0.3718944,0.003588,0.688298,9.759958,27.9,-3.9,-15.8
0,-0,4.158,0.3865464,0.2975688,0.4087908,0.016146,0.712218,9.745008,27.7,-3.5,-15.6
0,-0,4.176,0.4101228,0.3415248,0.4166496,0.006578,0.72956,9.710922,26.8,-3.3,-16.6
0,-0,4.194,0.45288,0.3781548,0.3475188,0.040664,0.697268,9.798828,27.1,-3.4,-16.6
0,-0,4.212,0.3900096,0.3357972,0.3421908,0.031096,0.72059,9.81318,27.8,-3.7,-16.9
0,-0,4.23,0.3332664,0.3477852,0.3432564,0,0.718198,9.770722,27.4,-4.4,-13.3
0,-0,4.248,0.333,0.3184812,0.354978,0.003588,0.761254,9.84906,28,-3.7,-15.9
0,-0,4.266,0.360972,0.3328668,0.3447216,0.049036,0.742716,9.76534,28.3,-3.5,-16.1
0,-0,4.284,0.3838824,0.3088908,0.2911752,-0.006578,0.763048,9.746204,26.5,-4,-15.4
0,-0,4.302,0.4001328,0.3660336,0.3539124,0.02392,0.752882,9.778496,28,-4.2,-15.9
0,-0,4.32,0.3628368,0.3244752,0.3841488,-0.024518,0.766636,9.785074,27.4,-3.6,-15.7
0,-0,4.338,0.370296,0.3319344,0.3704292,-0.02093,0.739128,9.800622,27.2,-2.8,-16.6
0,-0,4.356,0.4231764,0.3841488,0.3565764,0.02392,0.748098,9.785074,28,-3.9,-16
0,-0,4.374,0.4157172,0.3720276,0.3114216,0.01794,0.730756,9.760556,27,-2.7,-16.4
0,-0,4.392,0.3840156,0.3501828,0.3471192,0.029302,0.761852,9.739028,27.5,-3.5,-15.8
0,-0,4.41,0.3954708,0.3391272,0.3232764,-0.017342,0.839592,9.764742,27.9,-3.7,-16.1
0,-0,4.428,0.4137192,0.3655008,0.3208788,0.028106,0.760058,9.743214,28.2,-3.8,-16.3
0,-0,4.446,0.390276,0.3850812,0.3672324,0.004784,0.75946,9.800622,27.9,-3.8,-16.1
0,-0,4.464,0.4125204,0.3760236,0.3958704,-0.001196,0.787566,9.7773,27.2,-3.6,-15.2
0,-0,4.482,0.380952,0.4154508,0.3567096,0.046644,0.722982,9.728862,28.3,-4.3,-15.5
0,-0,4.5,0.3500496,0.3475188,0.3633696,0.040066,0.800722,9.789858,27.7,-4,-16.2
0,-0,4.518,0.3347316,0.3408588,0.3424572,-0.062192,0.749294,9.753978,27.7,-4.2,-15.6
0,-0,4.536,0.3004992,0.2918412,0.318348,0.010166,0.791752,9.816768,27.8,-3.7,-16.1
