54.8382666666667,111.057852,-0.33894,1.377544,0.00266109999999359,-0.0179144000000098,-0.00971269999999934,-0.229323,0.091909,9.848021,-33.2868650000001,-8.36018650000003,-31.5133014000002
54.8399333333333,111.031799,-0.3415,1.37418,0.00073169999999996,-0.0208418000000002,-0.00922410000000246,-0.237556,0.065863,9.84383,-33.2863734999998,-8.40960700000022,-31.6329957000001
54.8416,111.007466,-0.344632,1.371091,0.00104350495049266,-0.0207739504950486,-0.00679498019801837,-0.227527,0.076491,9.840237,-33.202226,-8.45460229999993,-31.6374510999999
54.8432666666667,110.981768,-0.344909,1.372432,0.00353550999999948,-0.0216489000000011,-0.00843801999999776,-0.22588,0.085173,9.863589,-33.3677051782164,-8.29582572277274,-31.7247418415823
54.8449333333333,110.956078,-0.348578,1.3706,0.00384824000000115,-0.0206698000000022,-0.0101228800000003,-0.222138,0.07679,9.851015,-33.6198677400012,-8.31496933999858,-32.0559657500016
54.8466166666667,110.931021,-0.353236,1.369322,0.00298870000000053,-0.0190730000000034,-0.00965369999999328,-0.236358,0.083526,9.845027,-33.5208752000012,-8.58782639999957,-31.7686479000006
54.8482833333333,110.906475,-0.356347,1.368526,0.0031718999999998,-0.0202596999999986,-0.00780519999999847,-0.231868,0.07215,9.865535,-33.6740185999981,-8.37063909999976,-31.9781159999997
54.84995,110.881792,-0.359103,1.369115,0.00327630000000094,-0.021584600000001,-0.00920890000000178,-0.219294,0.082478,9.852362,-32.8600399999999,-8.29939600000004,-31.5198958999995
54.8516166666667,110.8615,-0.361046,1.368763,0.00232819999999959,-0.0205105999999998,-0.00748039999999869,-0.24519,0.088466,9.844279,-32.9312375999983,-8.28514440000068,-31.0334518999974
54.8532833333333,110.831557,-0.365112,1.368721,0.0028445999999993,-0.0204714000000018,-0.00872170000000119,-0.235011,0.083975,9.847272,-33.3151536000006,-8.26960159999855,-31.7535797
54.85495,110.807082,-0.36726,1.370872,0.00341179999999474,-0.0186839000000021,-0.00745589999999964,-0.244591,0.0961,9.835148,-33.1962406000002,-8.53311489999924,-31.7943043000003
54.8566166666667,110.782753,-0.368866,1.373071,0.00198738613861243,-0.0192734752475253,-0.00744907920791989,-0.236658,0.07679,9.848919,-33.2559418999998,-8.22846060000003,-31.8269364999995
54.8582833333333,110.762477,-0.36971,1.372862,0.00330156000000205,-0.0189058799999979,-0.00836828000000013,-0.243693,0.088915,9.847123,-33.3261647326734,-8.25979840594062,-31.48304880198
54.85995,110.734984,-0.374599,1.372657,0.00179687999999925,-0.02048425,-0.00819512000000099,-0.242945,0.089514,9.851015,-33.6041622700005,-8.3154506499999,-31.2138996199991
54.8616333333333,110.711521,-0.378705,1.371779,0.00234190000000026,-0.0207107999999983,-0.00756309999999893,-0.24549,0.097447,9.8341,-33.3880020000008,-8.31549040000021,-31.5584120999989
54.8633,110.686585,-0.379186,1.372389,0.00208840000000052,-0.0223292999999936,-0.00870060000000035,-0.233963,0.074695,9.859397,-33.1286835999998,-8.27707490000011,-31.8088456999997
54.8649666666667,110.661203,-0.37956,1.371789,0.00224859999999997,-0.0202837000000009,-0.00878810000000015,-0.244591,0.080832,9.851613,-33.0413085,-8.38358750000036,-31.6983945000001
54.8666333333333,110.638118,-0.379861,1.372372,0.00239049999999907,-0.0195529999999982,-0.0088003999999986,-0.237706,0.071252,9.851913,-33.1539996654301,-8.49388821108734,-31.6609229017208
54.8683,110.613795,-0.379415,1.373124,0.00328340000000079,-0.0213716000000005,-0.0101305000000013,-0.228126,0.083676,9.846374,-33.309663526636,-8.35260528293487,-31.426243671914
54.8699666666667,110.592811,-0.382969,1.372558,0.00262040000000581,-0.0209640000000025,-0.00881800000000113,-0.224383,0.08188,9.849368,-33.0484539000004,-8.21065959999993,-31.3082018000003
